id,breath_id,R,C,time_step,u_in,u_out,pressure
33307,631,20,20,0.884168386,6.682859037,0,15.75009421
33308,631,20,20,0.918323755,6.374198468,0,16.10160494
33309,631,20,20,0.952331305,6.315835882,0,16.10160494
33310,631,20,20,0.986501932,0,1,17.01553283
33311,631,20,20,1.020461559,0,1,15.75009421
33312,631,20,20,1.054609537,0,1,8.719879669
33313,631,20,20,1.088555813,0,1,8.016858214
33314,631,20,20,1.122451305,0,1,8.508973232
33315,631,20,20,1.156631231,0,1,6.962326032
33316,631,20,20,1.19086957,0,1,7.946556069
33317,631,20,20,1.2248981,0,1,6.962326032
33318,631,20,20,1.259088039,0,1,6.962326032
33319,631,20,20,1.293030977,0,1,7.595045341
33320,631,20,20,1.327286482,0,1,6.329606723
33321,631,20,20,1.361239672,0,1,7.243534614
33322,631,20,20,1.395450592,0,1,6.68111745
33323,631,20,20,1.429463148,0,1,7.173232469
33324,631,20,20,1.463717222,0,1,7.102930323
33325,631,20,20,1.497702122,0.698136757,1,6.68111745
33326,631,20,20,1.53176856,1.371874776,1,7.032628178
33327,631,20,20,1.565824032,1.939927249,1,6.399908869
33328,631,20,20,1.600035429,2.421051637,1,7.032628178
33329,631,20,20,1.633949995,2.823302381,1,6.470211014
33330,631,20,20,1.668129921,3.165248142,1,6.892023887
33331,631,20,20,1.702098608,3.451842042,1,6.54051316
33332,631,20,20,1.736152411,3.694224918,1,6.821721741
33333,631,20,20,1.770134687,3.898265878,1,6.470211014
33334,631,20,20,1.804201365,4.070815513,1,6.470211014
33335,631,20,20,1.838428497,4.216969505,1,6.68111745
33336,631,20,20,1.872420788,4.339359255,1,6.470211014
33337,631,20,20,1.906546831,4.442991794,1,6.048398141
33338,631,20,20,1.940546274,4.530070465,1,6.962326032
33339,631,20,20,1.974461079,4.603368065,1,6.54051316
33340,631,20,20,2.008449316,4.66535591,1,6.118700287
33341,631,20,20,2.042336226,4.717512867,1,6.610815305
33342,631,20,20,2.076549768,4.761929872,1,6.399908869
33343,631,20,20,2.110749006,4.799348595,1,6.329606723
33344,631,20,20,2.144753456,4.830721236,1,6.259304578
33345,631,20,20,2.178938627,4.857317627,1,6.189002432
33346,631,20,20,2.212912321,4.879608068,1,6.189002432
33347,631,20,20,2.247182131,4.898566494,1,6.118700287
33348,631,20,20,2.281175375,4.914421229,1,6.048398141
33349,631,20,20,2.315123558,4.927781493,1,6.048398141
33350,631,20,20,2.349322796,4.939132453,1,5.978095996
33351,631,20,20,2.383275986,4.948636171,1,5.907793851
33352,631,20,20,2.417510509,4.956716929,1,5.837491705
33353,631,20,20,2.451400518,4.963463508,1,5.76718956
33354,631,20,20,2.485630274,4.969210838,1,5.696887414
33355,631,20,20,2.519538403,4.974012332,1,5.556283123
33356,631,20,20,2.553437948,4.978064104,1,5.626585269
33357,631,20,20,2.587657928,4.9815138,1,5.556283123
33358,631,20,20,2.621711254,4.984408002,1,5.415678832
33359,631,20,20,2.655717611,4.986845998,1,5.275074541
33360,631,20,20,2.689708471,4.988901924,1,5.275074541
33361,634,5,10,0,2.695799242,0,6.470211014
33362,634,5,10,0.03256464,3.370052157,0,6.259304578
33363,634,5,10,0.06451273,2.99775017,0,6.751419596
33364,634,5,10,0.09642601,3.25507427,0,6.610815305
33365,634,5,10,0.12834549,2.423461825,0,7.524743196
33366,634,5,10,0.161051989,2.792469596,0,7.243534614
33367,634,5,10,0.193011284,0.908935519,0,8.016858214
33368,634,5,10,0.224938393,0,0,7.805951778
33369,634,5,10,0.256849289,0,0,7.876253923
33370,634,5,10,0.289688587,0,0,8.016858214
33371,634,5,10,0.321600914,0,0,8.016858214
33372,634,5,10,0.353534222,0,0,7.876253923
33373,634,5,10,0.385431767,0,0,7.805951778
33374,634,5,10,0.418237925,0,0,7.876253923
33375,634,5,10,0.45018959,0,0,7.805951778
33376,634,5,10,0.48212409,0,0,7.735649632
33377,634,5,10,0.514018297,0,0,7.665347487
33378,634,5,10,0.546771049,0,0,7.735649632
33379,634,5,10,0.57875824,1.432411788,0,7.595045341
33380,634,5,10,0.610691309,2.918922017,0,7.735649632
33381,634,5,10,0.64260745,2.585522846,0,8.08716036
33382,634,5,10,0.67545867,2.60301571,0,8.08716036
33383,634,5,10,0.707380056,2.184523711,0,8.508973232
33384,634,5,10,0.739340305,2.187648866,0,8.508973232
33385,634,5,10,0.771270514,1.683698539,0,9.00108825
33386,634,5,10,0.804059029,1.817223806,0,8.860483959
33387,634,5,10,0.835922241,1.738348682,0,8.930786105
33388,634,5,10,0.867856979,1.657859852,0,9.00108825
33389,634,5,10,0.899804831,1.575867772,0,9.071390396
33390,634,5,10,0.932559013,1.564619643,0,9.071390396
33391,634,5,10,0.964414597,1.554335328,0,9.071390396
33392,634,5,10,0.996365547,0,1,9.141692541
33393,634,5,10,1.028301716,0,1,9.00108825
33394,634,5,10,1.061100245,0,1,7.946556069
33395,634,5,10,1.093034983,0,1,6.821721741
33396,634,5,10,1.124948025,0,1,6.470211014
33397,634,5,10,1.156863451,0,1,5.978095996
33398,634,5,10,1.189775705,0,1,5.837491705
33399,634,5,10,1.221593142,0,1,5.696887414
33400,634,5,10,1.253540754,0,1,5.696887414
33401,634,5,10,1.285446167,0,1,5.626585269
33402,634,5,10,1.318141222,0,1,5.485980978
33403,634,5,10,1.350101709,0,1,5.485980978
33404,634,5,10,1.382032871,0,1,5.485980978
33405,634,5,10,1.413929939,0,1,5.345376687
33406,634,5,10,1.446645737,0,1,5.345376687
33407,634,5,10,1.478440523,0.167624855,1,5.345376687
33408,634,5,10,1.510338306,0.880016417,1,5.345376687
33409,634,5,10,1.542242765,1.487504043,1,5.415678832
33410,634,5,10,1.575093508,2.019553349,1,5.415678832
33411,634,5,10,1.606995583,2.458987057,1,5.696887414
33412,634,5,10,1.638947964,2.834175994,1,5.837491705
33413,634,5,10,1.670852661,3.153526867,1,6.189002432
33414,634,5,10,1.703794003,3.433927805,1,6.610815305
33415,634,5,10,1.735731602,3.665064865,1,6.821721741
33416,634,5,10,1.767599821,3.86169353,1,7.102930323
33417,634,5,10,1.799529076,4.029656035,1,6.470211014
33418,634,5,10,1.832216263,4.175963623,1,6.892023887
33419,634,5,10,1.86412549,4.297483746,1,6.68111745
33420,634,5,10,1.896075487,4.401205448,1,6.892023887
33421,634,5,10,1.928020477,4.489600576,1,6.470211014
33422,634,5,10,1.960793257,4.566743598,1,6.821721741
33423,634,5,10,1.992707729,4.630645332,1,6.821721741
33424,634,5,10,2.024631977,4.685137478,1,6.54051316
33425,634,5,10,2.056571245,4.731610371,1,6.259304578
33426,634,5,10,2.089354753,4.772187659,1,6.329606723
33427,634,5,10,2.121308804,4.805826523,1,6.54051316
33428,634,5,10,2.153232813,4.834473397,1,6.470211014
33429,634,5,10,2.185135603,4.858878958,1,6.54051316
33430,634,5,10,2.217854738,4.880176204,1,6.399908869
33431,634,5,10,2.24975872,4.897843864,1,6.610815305
33432,634,5,10,2.281625509,4.912890283,1,6.399908869
33433,634,5,10,2.313530922,4.925734881,1,6.54051316
33434,634,5,10,2.346410751,4.936993227,1,6.329606723
33435,634,5,10,2.37836647,4.946297281,1,6.610815305
33436,634,5,10,2.410214186,4.954202703,1,6.329606723
33437,634,5,10,2.442151785,4.96096194,1,6.54051316
33438,634,5,10,2.474784136,4.966838973,1,6.329606723
33439,634,5,10,2.506718874,4.971732814,1,6.54051316
33440,634,5,10,2.538642168,4.975903053,1,6.399908869
33441,637,50,20,0,0,0,5.485980978
33442,637,50,20,0.031899214,4.572142831,0,4.642355232
33443,637,50,20,0.063818455,3.553903907,0,5.978095996
33444,637,50,20,0.095748901,1.541394516,0,8.298066796
33445,637,50,20,0.127688169,2.804428664,0,7.032628178
33446,637,50,20,0.159491539,2.722002789,0,7.243534614
33447,637,50,20,0.191446304,2.293597547,0,7.805951778
33448,637,50,20,0.223362923,3.359985597,0,6.751419596
33449,637,50,20,0.255285501,2.675571667,0,7.595045341
33450,637,50,20,0.287200689,2.282341097,0,8.08716036
33451,637,50,20,0.319154739,3.256279447,0,7.102930323
33452,637,50,20,0.351116896,2.67684923,0,7.805951778
33453,637,50,20,0.383040905,2.130851611,0,8.438671087
33454,637,50,20,0.415005445,3.080125445,0,7.45444105
33455,637,50,20,0.446960926,2.345024973,0,8.298066796
33456,637,50,20,0.478890657,2.169041242,0,8.508973232
33457,637,50,20,0.510807514,2.380712464,0,8.298066796
33458,637,50,20,0.542705059,1.805236796,0,8.930786105
33459,637,50,20,0.574655294,2.39561047,0,8.298066796
33460,637,50,20,0.606621981,2.216602026,0,8.508973232
33461,637,50,20,0.638579607,1.498245531,0,9.282296832
33462,637,50,20,0.670501471,2.139498265,0,8.579275378
33463,637,50,20,0.702424049,2.01506917,0,8.719879669
33464,637,50,20,0.734324455,1.222375391,0,9.563505414
33465,637,50,20,0.766237974,1.853182635,0,8.860483959
33466,637,50,20,0.798174858,1.652704453,0,9.071390396
33467,637,50,20,0.83012414,1.841361398,0,8.860483959
33468,637,50,20,0.862030506,2.171392924,0,8.508973232
33469,637,50,20,0.89398098,1.588211953,0,9.141692541
33470,637,50,20,0.925903559,1.641539123,0,9.071390396
33471,637,50,20,0.957837343,1.963319417,0,8.719879669
33472,637,50,20,0.989793062,1.968417926,0,8.719879669
33473,637,50,20,1.021737576,0,1,8.719879669
33474,637,50,20,1.053652763,0,1,8.438671087
33475,637,50,20,1.085607529,0,1,6.751419596
33476,637,50,20,1.117509365,0,1,6.610815305
33477,637,50,20,1.149454832,0,1,6.610815305
33478,637,50,20,1.18138051,0,1,6.610815305
33479,637,50,20,1.21330142,0,1,6.470211014
33480,637,50,20,1.245214939,0,1,6.54051316
33481,637,50,20,1.277043819,0,1,6.470211014
33482,637,50,20,1.308880568,0,1,6.470211014
33483,637,50,20,1.340814352,0,1,6.470211014
33484,637,50,20,1.372756004,0,1,6.470211014
33485,637,50,20,1.40456748,0,1,6.329606723
33486,637,50,20,1.436491966,0,1,6.470211014
33487,637,50,20,1.468450546,0,1,6.470211014
33488,637,50,20,1.500375509,0.121115725,1,6.329606723
33489,637,50,20,1.532364845,0.842267384,1,6.399908869
33490,637,50,20,1.564314365,1.456119614,1,6.610815305
33491,637,50,20,1.596306562,1.979986518,1,6.470211014
33492,637,50,20,1.628308296,2.426536578,1,6.68111745
33493,637,50,20,1.660206556,2.805923287,1,6.751419596
33494,637,50,20,1.692104101,3.129373125,1,6.892023887
33495,637,50,20,1.723989964,3.405046966,1,6.821721741
33496,637,50,20,1.755923033,3.640415764,1,6.751419596
33497,637,50,20,1.787861586,3.841082732,1,6.892023887
33498,637,50,20,1.819689274,4.011584637,1,5.978095996
33499,637,50,20,1.851624727,4.157456114,1,7.384138905
33500,637,50,20,1.883582115,4.281878474,1,7.032628178
33501,637,50,20,1.915515661,4.387853838,1,6.892023887
33502,637,50,20,1.947469234,4.478242347,1,6.962326032
33503,637,50,20,1.979400158,4.555233868,1,6.821721741
33504,637,50,20,2.01127243,4.620753179,1,7.173232469
33505,637,50,20,2.043145657,4.676622263,1,5.907793851
33506,637,50,20,2.075059652,4.724317146,1,6.751419596
33507,637,50,20,2.106999636,4.765008062,1,6.54051316
33508,637,50,20,2.138940811,4.799694174,1,6.68111745
33509,637,50,20,2.170893669,4.829270396,1,6.610815305
33510,637,50,20,2.202853203,4.854484389,1,6.610815305
33511,637,50,20,2.234789848,4.87596049,1,6.68111745
33512,637,50,20,2.266721487,4.894264367,1,6.470211014
33513,637,50,20,2.298670053,4.909874863,1,6.751419596
33514,637,50,20,2.330532074,4.923147422,1,6.399908869
33515,637,50,20,2.362481117,4.934493865,1,6.821721741
33516,637,50,20,2.394364357,4.944146756,1,6.329606723
33517,637,50,20,2.42626977,4.952382491,1,6.751419596
33518,637,50,20,2.458185196,4.959405873,1,6.54051316
33519,637,50,20,2.490088463,4.965391232,1,6.610815305
33520,637,50,20,2.521817923,4.970468433,1,6.610815305
33521,638,50,50,0,0.035075445,0,6.751419596
33522,638,50,50,0.031833172,100,0,5.626585269
33523,638,50,50,0.063591003,100,0,14.62525989
33524,638,50,50,0.095373392,0,0,43.7303481
33525,638,50,50,0.127215862,0,0,53.50234632
33526,638,50,50,0.159018517,0,0,35.43469494
33527,638,50,50,0.190884113,44.23818638,0,23.48333021
33528,638,50,50,0.222623348,77.61363489,0,19.8979208
33529,638,50,50,0.254420042,0,0,35.2237885
33530,638,50,50,0.286226273,0,0,42.04309661
33531,638,50,50,0.317928553,7.643755792,0,27.98266752
33532,638,50,50,0.349623203,69.35067315,0,20.81184869
33533,638,50,50,0.381341934,13.07433651,0,27.98266752
33534,638,50,50,0.41313386,0,0,40.35584512
33535,638,50,50,0.445010424,0,0,34.02865203
33536,638,50,50,0.476749182,51.03185586,0,22.9912152
33537,638,50,50,0.508496284,72.01574696,0,20.88215083
33538,638,50,50,0.540211678,0,0,37.26255072
33539,638,50,50,0.571972609,0,0,43.09762879
33540,638,50,50,0.603665113,0,0,29.52931472
33541,638,50,50,0.635415792,71.21750132,0,20.60094225
33542,638,50,50,0.667165041,71.24057395,0,21.09305727
33543,638,50,50,0.698916435,0,0,40.70735585
33544,638,50,50,0.73064971,0,0,46.19092319
33545,638,50,50,0.762478113,0,0,31.84928552
33546,638,50,50,0.794215441,50.33396093,0,22.78030876
33547,638,50,50,0.82592988,61.48411096,0,21.86638087
33548,638,50,50,0.857703447,0,0,38.17647861
33549,638,50,50,0.88946867,0,0,43.37883738
33550,638,50,50,0.92121911,0,0,30.30263832
33551,638,50,50,0.952967644,55.39080959,0,22.14758945
33552,638,50,50,0.984764814,56.75418026,0,22.42879803
33553,638,50,50,1.016483307,0,1,39.44191723
33554,638,50,50,1.048248291,0,1,43.51944167
33555,638,50,50,1.080037117,0,1,10.26652687
33556,638,50,50,1.111762762,0,1,5.556283123
33557,638,50,50,1.143550634,0,1,7.45444105
33558,638,50,50,1.175352097,0,1,6.751419596
33559,638,50,50,1.207127333,0,1,7.032628178
33560,638,50,50,1.238845587,0,1,7.45444105
33561,638,50,50,1.270495892,0,1,6.892023887
33562,638,50,50,1.302252054,0,1,6.821721741
33563,638,50,50,1.333968163,0,1,7.243534614
33564,638,50,50,1.366064548,0,1,6.54051316
33565,638,50,50,1.397772312,0,1,6.751419596
33566,638,50,50,1.429434299,0,1,7.31383676
33567,638,50,50,1.461105585,0,1,6.54051316
33568,638,50,50,1.492805719,0,1,6.892023887
33569,638,50,50,1.524493217,0.659166311,1,7.173232469
33570,638,50,50,1.556262016,1.296706978,1,6.962326032
33571,638,50,50,1.588481665,1.847725714,1,6.54051316
33572,638,50,50,1.620201111,2.310038296,1,8.016858214
33573,638,50,50,1.651844501,2.703675035,1,7.243534614
33574,638,50,50,1.683526516,3.0400873,1,7.31383676
33575,638,50,50,1.715277672,3.327793265,1,7.595045341
33576,638,50,50,1.747039318,3.573340182,1,8.08716036
33577,638,50,50,1.778702974,3.782234479,1,8.016858214
33578,638,50,50,1.810351849,3.960465239,1,6.259304578
33579,638,50,50,1.842020512,4.112698147,1,7.31383676
33580,638,50,50,1.873705149,4.242698053,1,8.508973232
33581,638,50,50,1.905407906,4.353710037,1,7.45444105
33582,638,50,50,1.937101841,4.448424579,1,7.384138905
33583,638,50,50,1.968891859,4.529484692,1,7.524743196
33584,638,50,50,2.000701427,4.598671356,1,8.298066796
33585,638,50,50,2.032444,4.657569818,1,7.032628178
33586,638,50,50,2.064114809,4.707719562,1,7.243534614
33587,638,50,50,2.095853806,4.750609794,1,7.102930323
33588,638,50,50,2.127505541,4.787113303,1,7.524743196
33589,638,50,50,2.159274101,4.818379874,1,7.524743196
33590,638,50,50,2.190957785,4.844988568,1,6.962326032
33591,638,50,50,2.222651005,4.8677052,1,7.102930323
33592,638,50,50,2.25437212,4.887108499,1,7.665347487
33593,638,50,50,2.28615737,4.903696858,1,7.243534614
33594,638,50,50,2.317905664,4.917832531,1,6.962326032
33595,638,50,50,2.349674702,4.929900597,1,7.243534614
33596,638,50,50,2.381311417,4.940156627,1,7.45444105
33597,638,50,50,2.413007021,4.948927168,1,6.892023887
33598,638,50,50,2.444683552,4.956408158,1,6.751419596
33599,638,50,50,2.476483107,4.962816234,1,7.524743196
33600,638,50,50,2.508216381,4.9682718,1,7.243534614
33601,639,20,50,0,0,0,4.712657378
33602,639,20,50,0.033892393,0,0,4.923563814
33603,639,20,50,0.068116665,0,0,4.853261669
33604,639,20,50,0.103209257,0,0,4.712657378
33605,639,20,50,0.137320042,1.179722486,0,4.782959523
33606,639,20,50,0.17137289,2.381325647,0,4.99386596
33607,639,20,50,0.206285477,3.532859793,0,4.99386596
33608,639,20,50,0.240411282,4.442795191,0,5.556283123
33609,639,20,50,0.27463603,5.152781915,0,6.118700287
33610,639,20,50,0.309659243,5.647689569,0,6.821721741
33611,639,20,50,0.343738556,5.937036521,0,7.45444105
33612,639,20,50,0.378112316,6.300554452,0,7.102930323
33613,639,20,50,0.413257122,6.463138171,0,7.805951778
33614,639,20,50,0.447490931,6.395120355,0,8.649577523
33615,639,20,50,0.481547832,6.2241728,0,9.071390396
33616,639,20,50,0.516842365,5.965986845,0,9.422901123
33617,639,20,50,0.551203728,5.857369614,0,8.930786105
33618,639,20,50,0.58520174,5.810454201,0,8.719879669
33619,639,20,50,0.620181799,5.746952798,0,8.790181814
33620,639,20,50,0.654197931,4.858299158,0,9.00108825
33621,639,20,50,0.688379288,2.975520536,0,9.141692541
33622,639,20,50,0.723443747,1.07200037,0,9.071390396
33623,639,20,50,0.757712126,0,0,9.00108825
33624,639,20,50,0.791622162,0,0,8.930786105
33625,639,20,50,0.826840162,0,0,8.930786105
33626,639,20,50,0.861153364,0,0,8.860483959
33627,639,20,50,0.895198107,0.980668977,0,8.930786105
33628,639,20,50,0.930175066,2.692856286,0,9.00108825
33629,639,20,50,0.964287996,4.259359912,0,9.422901123
33630,639,20,50,0.998547316,0,1,9.77441185
33631,639,20,50,1.033719063,0,1,9.071390396
33632,639,20,50,1.067983627,0,1,7.384138905
33633,639,20,50,1.102230072,0,1,7.384138905
33634,639,20,50,1.137273788,0,1,6.68111745
33635,639,20,50,1.171501637,0,1,6.821721741
33636,639,20,50,1.205529928,0,1,6.892023887
33637,639,20,50,1.240310907,0,1,6.610815305
33638,639,20,50,1.27429533,0,1,6.470211014
33639,639,20,50,1.308377981,0,1,6.68111745
33640,639,20,50,1.34357667,0,1,6.399908869
33641,639,20,50,1.377601862,0,1,6.329606723
33642,639,20,50,1.411687851,0,1,6.189002432
33643,639,20,50,1.44656682,0,1,6.259304578
33644,639,20,50,1.480885506,0,1,6.118700287
33645,639,20,50,1.515127897,0.435573512,1,6.189002432
33646,639,20,50,1.550169945,1.169165608,1,6.189002432
33647,639,20,50,1.584332466,1.770685035,1,6.189002432
33648,639,20,50,1.618624687,2.279518398,1,6.259304578
33649,639,20,50,1.653727293,2.717443937,1,6.259304578
33650,639,20,50,1.688097715,3.077851092,1,6.470211014
33651,639,20,50,1.722347021,3.380370767,1,6.610815305
33652,639,20,50,1.75757885,3.641965938,1,6.54051316
33653,639,20,50,1.791906834,3.8561518,1,6.751419596
33654,639,20,50,1.826227188,4.03652003,1,6.399908869
33655,639,20,50,1.861138344,4.190840609,1,6.68111745
33656,639,20,50,1.895437479,4.318360965,1,6.892023887
33657,639,20,50,1.929476023,4.425035945,1,6.610815305
33658,639,20,50,1.964538097,4.517492168,1,6.470211014
33659,639,20,50,1.998641491,4.593135509,1,6.751419596
33660,639,20,50,2.032737017,4.656906654,1,6.470211014
33661,639,20,50,2.067865849,4.712173348,1,6.470211014
33662,639,20,50,2.10193634,4.757256353,1,6.399908869
33663,639,20,50,2.136066437,4.795338897,1,6.399908869
33664,639,20,50,2.171345234,4.828435126,1,6.54051316
33665,639,20,50,2.205728531,4.855533885,1,6.470211014
33666,639,20,50,2.239556789,4.878014316,1,6.399908869
33667,639,20,50,2.274752617,4.897698478,1,6.54051316
33668,639,20,50,2.309011698,4.913803536,1,6.470211014
33669,639,20,50,2.343286276,4.927378846,1,6.329606723
33670,639,20,50,2.378302574,4.93904263,1,6.54051316
33671,639,20,50,2.412410021,4.948600033,1,6.610815305
33672,639,20,50,2.446691275,4.956696595,1,6.259304578
33673,639,20,50,2.481754541,4.96366015,1,6.470211014
33674,639,20,50,2.516100883,4.969394393,1,6.54051316
33675,639,20,50,2.550366879,4.974213445,1,6.329606723
33676,639,20,50,2.585412025,4.978358181,1,6.399908869
33677,639,20,50,2.619683027,4.981766282,1,6.54051316
33678,639,20,50,2.653924942,4.98463545,1,6.399908869
33679,639,20,50,2.689005613,4.987107322,1,6.470211014
33680,639,20,50,2.723275661,4.989137578,1,6.399908869
33681,644,5,10,0,16.88033438,0,6.048398141
33682,644,5,10,0.034327507,23.87718475,0,7.032628178
33683,644,5,10,0.069195747,22.2435021,0,9.282296832
33684,644,5,10,0.103130579,21.78938978,0,10.26652687
33685,644,5,10,0.137320995,20.69317172,0,11.81317407
33686,644,5,10,0.172113657,19.7425234,0,13.14891483
33687,644,5,10,0.205999374,18.7881756,0,14.41435345
33688,644,5,10,0.240132332,17.84818824,0,15.60948992
33689,644,5,10,0.275406122,16.71473682,0,16.94523069
33690,644,5,10,0.309535027,15.5920873,0,18.2106693
33691,644,5,10,0.343520403,11.98108985,0,19.26520149
33692,644,5,10,0.378422976,6.751418517,0,20.17912938
33693,644,5,10,0.412624359,1.93783005,0,20.74154654
33694,644,5,10,0.446909904,0,0,20.81184869
33695,644,5,10,0.48193121,0,0,20.88215083
33696,644,5,10,0.516115904,0,0,20.81184869
33697,644,5,10,0.550393105,3.527747776,0,20.74154654
33698,644,5,10,0.585193396,7.274490644,0,21.37426585
33699,644,5,10,0.619228125,11.12168411,0,21.79607872
33700,644,5,10,0.653445482,11.19411614,0,22.92091305
33701,644,5,10,0.688420534,9.631888078,0,24.3972581
33702,644,5,10,0.722726583,8.827465821,0,25.10027956
33703,644,5,10,0.756749153,8.080435202,0,25.73299887
33704,644,5,10,0.791904449,7.316575871,0,26.36571818
33705,644,5,10,0.825947523,6.762422645,0,26.78753105
33706,644,5,10,0.859906912,6.203577309,0,27.20934392
33707,644,5,10,0.894861937,5.708748827,0,27.56085465
33708,644,5,10,0.92911768,5.14196777,0,27.98266752
33709,644,5,10,0.963090181,4.789729577,0,28.19357396
33710,644,5,10,0.998009443,0,1,28.54508469
33711,644,5,10,1.03217864,0,1,28.2638761
33712,644,5,10,1.066400766,0,1,17.22643927
33713,644,5,10,1.101313114,0,1,12.7974041
33714,644,5,10,1.135587454,0,1,10.40713116
33715,644,5,10,1.169621706,0,1,9.352598978
33716,644,5,10,1.204824924,0,1,6.892023887
33717,644,5,10,1.238741875,0,1,6.470211014
33718,644,5,10,1.272689581,0,1,5.134470251
33719,644,5,10,1.30756712,0,1,5.204772396
33720,644,5,10,1.341632128,0,1,4.99386596
33721,644,5,10,1.375593185,0,1,5.204772396
33722,644,5,10,1.410439968,0,1,5.134470251
33723,644,5,10,1.444550276,0,1,5.134470251
33724,644,5,10,1.478590965,0.002496811,1,5.204772396
33725,644,5,10,1.513965845,0.812666956,1,5.275074541
33726,644,5,10,1.548086405,1.469423303,1,5.345376687
33727,644,5,10,1.582122564,2.021915138,1,5.345376687
33728,644,5,10,1.617197037,2.500956476,1,5.556283123
33729,644,5,10,1.651224136,2.891930563,1,5.907793851
33730,644,5,10,1.685606956,3.224896964,1,6.048398141
33731,644,5,10,1.720414639,3.508443718,1,6.189002432
33732,644,5,10,1.75476408,3.743823163,1,6.610815305
33733,644,5,10,1.788847923,3.940651988,1,6.399908869
33734,644,5,10,1.823877573,4.110854699,1,6.118700287
33735,644,5,10,1.857855558,4.249776818,1,6.259304578
33736,644,5,10,1.891948462,4.367357037,1,6.399908869
33737,644,5,10,1.926958323,4.468949607,1,6.189002432
33738,644,5,10,1.961025715,4.552122411,1,6.259304578
33739,644,5,10,1.995284319,4.622629699,1,6.54051316
33740,644,5,10,2.030553818,4.683640431,1,6.259304578
33741,644,5,10,2.064847946,4.733490791,1,5.837491705
33742,644,5,10,2.099075317,4.775411027,1,5.907793851
33743,644,5,10,2.134058714,4.811451558,1,6.048398141
33744,644,5,10,2.168127298,4.840982853,1,6.189002432
33745,644,5,10,2.202309847,4.865965223,1,6.118700287
33746,644,5,10,2.237129927,4.8873823,1,6.259304578
33747,644,5,10,2.271331072,4.905083916,1,6.189002432
33748,644,5,10,2.305682659,4.920063287,1,6.118700287
33749,644,5,10,2.340631485,4.932879393,1,6.048398141
33750,644,5,10,2.374964952,4.943467044,1,6.189002432
33751,644,5,10,2.40905118,4.952325692,1,5.978095996
33752,644,5,10,2.443870783,4.959943353,1,6.048398141
33753,644,5,10,2.477982044,4.966224411,1,6.048398141
33754,644,5,10,2.512366056,4.971559384,1,6.189002432
33755,644,5,10,2.547382355,4.976127271,1,5.978095996
33756,644,5,10,2.58181262,4.979902701,1,6.048398141
33757,644,5,10,2.616166115,4.983074558,1,6.118700287
33758,644,5,10,2.651283979,4.985800189,1,6.048398141
33759,644,5,10,2.685284376,4.988020143,1,5.978095996
33760,644,5,10,2.719631433,4.98991054,1,6.189002432
33761,645,50,20,0,0,0,6.68111745
33762,645,50,20,0.034165144,0.003534517,0,6.048398141
33763,645,50,20,0.068439245,1.739200856,0,6.470211014
33764,645,50,20,0.103643179,3.339951625,0,6.962326032
33765,645,50,20,0.137895823,5.466435061,0,8.08716036
33766,645,50,20,0.172204971,7.558989073,0,9.633807559
33767,645,50,20,0.207260132,9.259449809,0,12.44589338
33768,645,50,20,0.241572857,10.46071112,0,15.75009421
33769,645,50,20,0.275730371,11.30589486,0,18.42157574
33770,645,50,20,0.31080246,11.85607623,0,20.95245298
33771,645,50,20,0.345099688,10.60742563,0,23.34272592
33772,645,50,20,0.379268169,8.747309349,0,23.83484094
33773,645,50,20,0.414171696,7.203559456,0,21.51487014
33774,645,50,20,0.448130131,6.016547434,0,19.26520149
33775,645,50,20,0.482128382,5.105482037,0,17.15613712
33776,645,50,20,0.517214298,4.377104406,0,15.46888563
33777,645,50,20,0.551214933,4.468082487,0,14.27374916
33778,645,50,20,0.585491896,4.889111701,0,14.4846556
33779,645,50,20,0.620531797,5.051911679,0,16.31251138
33780,645,50,20,0.654682398,5.011657009,0,17.78885643
33781,645,50,20,0.688722372,4.875506216,0,18.56218003
33782,645,50,20,0.723709822,4.845866306,0,17.78885643
33783,645,50,20,0.757908821,5.02578075,0,16.17190709
33784,645,50,20,0.792026997,5.148897348,0,16.52341781
33785,645,50,20,0.827148199,4.999698375,0,18.56218003
33786,645,50,20,0.861471415,4.89035156,0,18.3512736
33787,645,50,20,0.895463467,4.967960712,0,16.94523069
33788,645,50,20,0.930486679,5.125526682,0,16.31251138
33789,645,50,20,0.964818716,5.143580954,0,17.29674141
33790,645,50,20,0.998927593,0,1,19.47610792
33791,645,50,20,1.034091234,0,1,17.4373457
33792,645,50,20,1.068455696,0,1,6.189002432
33793,645,50,20,1.102802992,0,1,6.892023887
33794,645,50,20,1.138026714,0,1,7.102930323
33795,645,50,20,1.172036648,0,1,6.892023887
33796,645,50,20,1.206365108,0,1,7.45444105
33797,645,50,20,1.241526842,0,1,6.962326032
33798,645,50,20,1.275615454,0,1,7.032628178
33799,645,50,20,1.309523582,0,1,6.962326032
33800,645,50,20,1.344488621,0,1,6.610815305
33801,645,50,20,1.378738403,0,1,6.821721741
33802,645,50,20,1.413051844,0,1,7.173232469
33803,645,50,20,1.448080063,0,1,6.821721741
33804,645,50,20,1.482191086,0,1,6.470211014
33805,645,50,20,1.516417027,0.734825674,1,6.892023887
33806,645,50,20,1.551433563,1.419865498,1,7.384138905
33807,645,50,20,1.585916042,1.98684418,1,6.68111745
33808,645,50,20,1.619894743,2.457635709,1,7.665347487
